forecast_date,target,target_end_date,location,type,quantile,value
2021-01-18,4 wk ahead inc death,2021-02-13,16,quantile,0.85,224.61991804790483
2021-01-18,4 wk ahead inc death,2021-02-13,16,quantile,0.9,259.4251332840237
2021-01-18,4 wk ahead inc death,2021-02-13,16,quantile,0.95,310.78404844951615
2021-01-18,4 wk ahead inc death,2021-02-13,16,quantile,0.975,355.351702105522
2021-01-18,4 wk ahead inc death,2021-02-13,16,quantile,0.99,442.50622481060014
2021-01-18,4 wk ahead inc death,2021-02-13,16,point,NA,78.04185713481888
2021-01-18,1 wk ahead cum death,2021-01-23,17,quantile,0.01,20592.44925155462
2021-01-18,1 wk ahead cum death,2021-01-23,17,quantile,0.025,20648.600593456125
2021-01-18,1 wk ahead cum death,2021-01-23,17,quantile,0.05,20677.31434783758
2021-01-18,1 wk ahead cum death,2021-01-23,17,quantile,0.1,20710.40353145811
2021-01-18,1 wk ahead cum death,2021-01-23,17,quantile,0.15,20732.827606308387
2021-01-18,1 wk ahead cum death,2021-01-23,17,quantile,0.2,20750.511632816328
2021-01-18,1 wk ahead cum death,2021-01-23,17,quantile,0.25,20765.8256351531
2021-01-18,1 wk ahead cum death,2021-01-23,17,quantile,0.3,20779.498851525223
2021-01-18,1 wk ahead cum death,2021-01-23,17,quantile,0.35,20792.16936536339
2021-01-18,1 wk ahead cum death,2021-01-23,17,quantile,0.4,20804.201795770852
2021-01-18,1 wk ahead cum death,2021-01-23,17,quantile,0.45,20815.778452299248
2021-01-18,1 wk ahead cum death,2021-01-23,17,quantile,0.5,20827.26395405183
2021-01-18,1 wk ahead cum death,2021-01-23,17,quantile,0.55,20843.408638870642
2021-01-18,1 wk ahead cum death,2021-01-23,17,quantile,0.6,20859.68145610865
2021-01-18,1 wk ahead cum death,2021-01-23,17,quantile,0.65,20876.594935442645
2021-01-18,1 wk ahead cum death,2021-01-23,17,quantile,0.7,20894.40534171102
2021-01-18,1 wk ahead cum death,2021-01-23,17,quantile,0.75,20913.625204590557
2021-01-18,1 wk ahead cum death,2021-01-23,17,quantile,0.8,20935.15145101564
2021-01-18,1 wk ahead cum death,2021-01-23,17,quantile,0.85,20960.009140339847
2021-01-18,1 wk ahead cum death,2021-01-23,17,quantile,0.9,20991.52971546229
2021-01-18,1 wk ahead cum death,2021-01-23,17,quantile,0.95,21038.041783630775
2021-01-18,1 wk ahead cum death,2021-01-23,17,quantile,0.975,21078.403495677805
2021-01-18,1 wk ahead cum death,2021-01-23,17,quantile,0.99,21157.333065903113
2021-01-18,1 wk ahead cum death,2021-01-23,17,point,NA,20827.26395405183
2021-01-18,1 wk ahead inc death,2021-01-23,17,quantile,0.01,572.4492515546197
2021-01-18,1 wk ahead inc death,2021-01-23,17,quantile,0.025,628.6005934561264
2021-01-18,1 wk ahead inc death,2021-01-23,17,quantile,0.05,657.3143478375787
2021-01-18,1 wk ahead inc death,2021-01-23,17,quantile,0.1,690.4035314581095
2021-01-18,1 wk ahead inc death,2021-01-23,17,quantile,0.15,712.8276063083864
2021-01-18,1 wk ahead inc death,2021-01-23,17,quantile,0.2,730.5116328163285
2021-01-18,1 wk ahead inc death,2021-01-23,17,quantile,0.25,745.825635153103
2021-01-18,1 wk ahead inc death,2021-01-23,17,quantile,0.3,759.4988515252231
2021-01-18,1 wk ahead inc death,2021-01-23,17,quantile,0.35,772.1693653633878
2021-01-18,1 wk ahead inc death,2021-01-23,17,quantile,0.4,784.2017957708536
2021-01-18,1 wk ahead inc death,2021-01-23,17,quantile,0.45,795.7784522992486
2021-01-18,1 wk ahead inc death,2021-01-23,17,quantile,0.5,807.2639540518295
2021-01-18,1 wk ahead inc death,2021-01-23,17,quantile,0.55,823.4086388706423
2021-01-18,1 wk ahead inc death,2021-01-23,17,quantile,0.6,839.681456108652
2021-01-18,1 wk ahead inc death,2021-01-23,17,quantile,0.65,856.5949354426464
2021-01-18,1 wk ahead inc death,2021-01-23,17,quantile,0.7,874.4053417110192
2021-01-18,1 wk ahead inc death,2021-01-23,17,quantile,0.75,893.6252045905582
2021-01-18,1 wk ahead inc death,2021-01-23,17,quantile,0.8,915.1514510156419
2021-01-18,1 wk ahead inc death,2021-01-23,17,quantile,0.85,940.0091403398457
2021-01-18,1 wk ahead inc death,2021-01-23,17,quantile,0.9,971.5297154622897
2021-01-18,1 wk ahead inc death,2021-01-23,17,quantile,0.95,1018.0417836307741
2021-01-18,1 wk ahead inc death,2021-01-23,17,quantile,0.975,1058.403495677806
2021-01-18,1 wk ahead inc death,2021-01-23,17,quantile,0.99,1137.333065903113
2021-01-18,1 wk ahead inc death,2021-01-23,17,point,NA,807.2639540518295
2021-01-18,2 wk ahead cum death,2021-01-30,17,quantile,0.01,21035.062835449666
2021-01-18,2 wk ahead cum death,2021-01-30,17,quantile,0.025,21161.549858503513
2021-01-18,2 wk ahead cum death,2021-01-30,17,quantile,0.05,21226.230722565142
2021-01-18,2 wk ahead cum death,2021-01-30,17,quantile,0.1,21300.767718293304
2021-01-18,2 wk ahead cum death,2021-01-30,17,quantile,0.15,21351.280393084293
2021-01-18,2 wk ahead cum death,2021-01-30,17,quantile,0.2,21391.1155919032
2021-01-18,2 wk ahead cum death,2021-01-30,17,quantile,0.25,21425.612052736065
2021-01-18,2 wk ahead cum death,2021-01-30,17,quantile,0.3,21456.412464193985
2021-01-18,2 wk ahead cum death,2021-01-30,17,quantile,0.35,21484.954178811655
2021-01-18,2 wk ahead cum death,2021-01-30,17,quantile,0.4,21512.05854089462
2021-01-18,2 wk ahead cum death,2021-01-30,17,quantile,0.45,21538.136222595662
2021-01-18,2 wk ahead cum death,2021-01-30,17,quantile,0.5,21564.00856822031
2021-01-18,2 wk ahead cum death,2021-01-30,17,quantile,0.55,21601.819953783754
2021-01-18,2 wk ahead cum death,2021-01-30,17,quantile,0.6,21639.93142970881
2021-01-18,2 wk ahead cum death,2021-01-30,17,quantile,0.65,21679.543357441937
2021-01-18,2 wk ahead cum death,2021-01-30,17,quantile,0.7,21721.25591770637
2021-01-18,2 wk ahead cum death,2021-01-30,17,quantile,0.75,21766.269471948563
2021-01-18,2 wk ahead cum death,2021-01-30,17,quantile,0.8,21816.68465269982
2021-01-18,2 wk ahead cum death,2021-01-30,17,quantile,0.85,21874.902182853057
2021-01-18,2 wk ahead cum death,2021-01-30,17,quantile,0.9,21948.72441181025
2021-01-18,2 wk ahead cum death,2021-01-30,17,quantile,0.95,22057.657213076356
2021-01-18,2 wk ahead cum death,2021-01-30,17,quantile,0.975,22152.18567698496
2021-01-18,2 wk ahead cum death,2021-01-30,17,quantile,0.99,22337.041339739564
2021-01-18,2 wk ahead cum death,2021-01-30,17,point,NA,21564.00856822031
2021-01-18,2 wk ahead inc death,2021-01-30,17,quantile,0.01,442.61358389504534
2021-01-18,2 wk ahead inc death,2021-01-30,17,quantile,0.025,512.9492650473891
2021-01-18,2 wk ahead inc death,2021-01-30,17,quantile,0.05,548.9163747275649
2021-01-18,2 wk ahead inc death,2021-01-30,17,quantile,0.1,590.364186835196
2021-01-18,2 wk ahead inc death,2021-01-30,17,quantile,0.15,618.4527867759048
2021-01-18,2 wk ahead inc death,2021-01-30,17,quantile,0.2,640.6039590868701
2021-01-18,2 wk ahead inc death,2021-01-30,17,quantile,0.25,659.7864175829638
2021-01-18,2 wk ahead inc death,2021-01-30,17,quantile,0.3,676.9136126687619
2021-01-18,2 wk ahead inc death,2021-01-30,17,quantile,0.35,692.784813448268
2021-01-18,2 wk ahead inc death,2021-01-30,17,quantile,0.4,707.8567451237702
2021-01-18,2 wk ahead inc death,2021-01-30,17,quantile,0.45,722.3577702964125
2021-01-18,2 wk ahead inc death,2021-01-30,17,quantile,0.5,736.7446141684828
2021-01-18,2 wk ahead inc death,2021-01-30,17,quantile,0.55,758.4113149131117
2021-01-18,2 wk ahead inc death,2021-01-30,17,quantile,0.6,780.2499736001583
2021-01-18,2 wk ahead inc death,2021-01-30,17,quantile,0.65,802.9484219992934
2021-01-18,2 wk ahead inc death,2021-01-30,17,quantile,0.7,826.8505759953523
2021-01-18,2 wk ahead inc death,2021-01-30,17,quantile,0.75,852.6442673580057
2021-01-18,2 wk ahead inc death,2021-01-30,17,quantile,0.8,881.5332016841776
2021-01-18,2 wk ahead inc death,2021-01-30,17,quantile,0.85,914.8930425132094
2021-01-18,2 wk ahead inc death,2021-01-30,17,quantile,0.9,957.1946963479611
2021-01-18,2 wk ahead inc death,2021-01-30,17,quantile,0.95,1019.6154294455824
2021-01-18,2 wk ahead inc death,2021-01-30,17,quantile,0.975,1073.7821813071546
2021-01-18,2 wk ahead inc death,2021-01-30,17,quantile,0.99,1179.7082738364516
2021-01-18,2 wk ahead inc death,2021-01-30,17,point,NA,736.7446141684828
2021-01-18,3 wk ahead cum death,2021-02-06,17,quantile,0.01,21327.828862810245
2021-01-18,3 wk ahead cum death,2021-02-06,17,quantile,0.025,21541.5149406911
2021-01-18,3 wk ahead cum death,2021-02-06,17,quantile,0.05,21650.78623051654
2021-01-18,3 wk ahead cum death,2021-02-06,17,quantile,0.1,21776.708383553476
2021-01-18,3 wk ahead cum death,2021-02-06,17,quantile,0.15,21862.044057512394
2021-01-18,3 wk ahead cum death,2021-02-06,17,quantile,0.2,21929.34129632552
2021-01-18,3 wk ahead cum death,2021-02-06,17,quantile,0.25,21987.619317565754
2021-01-18,3 wk ahead cum death,2021-02-06,17,quantile,0.3,22039.65326510168
2021-01-18,3 wk ahead cum death,2021-02-06,17,quantile,0.35,22087.8713898183
2021-01-18,3 wk ahead cum death,2021-02-06,17,quantile,0.4,22133.661263649912
2021-01-18,3 wk ahead cum death,2021-02-06,17,quantile,0.45,22177.716672563663
2021-01-18,3 wk ahead cum death,2021-02-06,17,quantile,0.5,22221.425188493835
2021-01-18,3 wk ahead cum death,2021-02-06,17,quantile,0.55,22286.91280020997
2021-01-18,3 wk ahead cum death,2021-02-06,17,quantile,0.6,22352.920154876232
2021-01-18,3 wk ahead cum death,2021-02-06,17,quantile,0.65,22421.526224293135
2021-01-18,3 wk ahead cum death,2021-02-06,17,quantile,0.7,22493.770494360935
2021-01-18,3 wk ahead cum death,2021-02-06,17,quantile,0.75,22571.73193688014
2021-01-18,3 wk ahead cum death,2021-02-06,17,quantile,0.8,22659.048752501654
2021-01-18,3 wk ahead cum death,2021-02-06,17,quantile,0.85,22759.8788848265
2021-01-18,3 wk ahead cum death,2021-02-06,17,quantile,0.9,22887.735650557996
2021-01-18,3 wk ahead cum death,2021-02-06,17,quantile,0.95,23076.40234145448
2021-01-18,3 wk ahead cum death,2021-02-06,17,quantile,0.975,23240.12137074481
2021-01-18,3 wk ahead cum death,2021-02-06,17,quantile,0.99,23560.283028023692
2021-01-18,3 wk ahead cum death,2021-02-06,17,point,NA,22221.425188493835
2021-01-18,3 wk ahead inc death,2021-02-06,17,quantile,0.01,292.7660273605791
2021-01-18,3 wk ahead inc death,2021-02-06,17,quantile,0.025,379.965082187588
2021-01-18,3 wk ahead inc death,2021-02-06,17,quantile,0.05,424.55550795139936
2021-01-18,3 wk ahead inc death,2021-02-06,17,quantile,0.1,475.9406652601725
2021-01-18,3 wk ahead inc death,2021-02-06,17,quantile,0.15,510.7636644281014
2021-01-18,3 wk ahead inc death,2021-02-06,17,quantile,0.2,538.2257044223218
2021-01-18,3 wk ahead inc death,2021-02-06,17,quantile,0.25,562.0072648296878
2021-01-18,3 wk ahead inc death,2021-02-06,17,quantile,0.3,583.2408009076933
2021-01-18,3 wk ahead inc death,2021-02-06,17,quantile,0.35,602.917211006645
2021-01-18,3 wk ahead inc death,2021-02-06,17,quantile,0.4,621.6027227552897
2021-01-18,3 wk ahead inc death,2021-02-06,17,quantile,0.45,639.580449968001
2021-01-18,3 wk ahead inc death,2021-02-06,17,quantile,0.5,657.4166202735255
2021-01-18,3 wk ahead inc death,2021-02-06,17,quantile,0.55,685.092846426218
2021-01-18,3 wk ahead inc death,2021-02-06,17,quantile,0.6,712.9887251674239
2021-01-18,3 wk ahead inc death,2021-02-06,17,quantile,0.65,741.9828668511971
2021-01-18,3 wk ahead inc death,2021-02-06,17,quantile,0.7,772.5145766545643
2021-01-18,3 wk ahead inc death,2021-02-06,17,quantile,0.75,805.4624649315792
2021-01-18,3 wk ahead inc death,2021-02-06,17,quantile,0.8,842.3640998018359
2021-01-18,3 wk ahead inc death,2021-02-06,17,quantile,0.85,884.9767019734418
2021-01-18,3 wk ahead inc death,2021-02-06,17,quantile,0.9,939.0112387477463
2021-01-18,3 wk ahead inc death,2021-02-06,17,quantile,0.95,1018.7451283781223
2021-01-18,3 wk ahead inc death,2021-02-06,17,quantile,0.975,1087.9356937598536
2021-01-18,3 wk ahead inc death,2021-02-06,17,quantile,0.99,1223.2416882841283
2021-01-18,3 wk ahead inc death,2021-02-06,17,point,NA,657.4166202735255
2021-01-18,4 wk ahead cum death,2021-02-13,17,quantile,0.01,21483.78396063524
2021-01-18,4 wk ahead cum death,2021-02-13,17,quantile,0.025,21800.299810593384
2021-01-18,4 wk ahead cum death,2021-02-13,17,quantile,0.05,21962.15450659471
2021-01-18,4 wk ahead cum death,2021-02-13,17,quantile,0.1,22148.672775320047
2021-01-18,4 wk ahead cum death,2021-02-13,17,quantile,0.15,22275.07358553061
2021-01-18,4 wk ahead cum death,2021-02-13,17,quantile,0.2,22374.755525290155
2021-01-18,4 wk ahead cum death,2021-02-13,17,quantile,0.25,22461.07802982419
2021-01-18,4 wk ahead cum death,2021-02-13,17,quantile,0.3,22538.15169458673
2021-01-18,4 wk ahead cum death,2021-02-13,17,quantile,0.35,22609.573290600012
2021-01-18,4 wk ahead cum death,2021-02-13,17,quantile,0.4,22677.398115591044
2021-01-18,4 wk ahead cum death,2021-02-13,17,quantile,0.45,22742.653818423325
2021-01-18,4 wk ahead cum death,2021-02-13,17,quantile,0.5,22807.395696823853
2021-01-18,4 wk ahead cum death,2021-02-13,17,quantile,0.55,22905.59625802032
2021-01-18,4 wk ahead cum death,2021-02-13,17,quantile,0.6,23004.576188750085
2021-01-18,4 wk ahead cum death,2021-02-13,17,quantile,0.65,23107.452967146382
2021-01-18,4 wk ahead cum death,2021-02-13,17,quantile,0.7,23215.785332275813
2021-01-18,4 wk ahead cum death,2021-02-13,17,quantile,0.75,23332.690762271603
2021-01-18,4 wk ahead cum death,2021-02-13,17,quantile,0.8,23463.624843866888
2021-01-18,4 wk ahead cum death,2021-02-13,17,quantile,0.85,23614.82253332811
2021-01-18,4 wk ahead cum death,2021-02-13,17,quantile,0.9,23806.547438521204
2021-01-18,4 wk ahead cum death,2021-02-13,17,quantile,0.95,24089.45857911102
2021-01-18,4 wk ahead cum death,2021-02-13,17,quantile,0.975,24334.959982102173
2021-01-18,4 wk ahead cum death,2021-02-13,17,quantile,0.99,24815.05161461822
2021-01-18,4 wk ahead cum death,2021-02-13,17,point,NA,22807.395696823853
2021-01-18,4 wk ahead inc death,2021-02-13,17,quantile,0.01,155.95509782499516
2021-01-18,4 wk ahead inc death,2021-02-13,17,quantile,0.025,258.78486990228316
2021-01-18,4 wk ahead inc death,2021-02-13,17,quantile,0.05,311.36827607816906
2021-01-18,4 wk ahead inc death,2021-02-13,17,quantile,0.1,371.9643917665709
2021-01-18,4 wk ahead inc death,2021-02-13,17,quantile,0.15,413.02952801821505
2021-01-18,4 wk ahead inc death,2021-02-13,17,quantile,0.2,445.4142289646337
2021-01-18,4 wk ahead inc death,2021-02-13,17,quantile,0.25,473.4587122584395
2021-01-18,4 wk ahead inc death,2021-02-13,17,quantile,0.3,498.4984294850518
2021-01-18,4 wk ahead inc death,2021-02-13,17,quantile,0.35,521.7019007817125
2021-01-18,4 wk ahead inc death,2021-02-13,17,quantile,0.4,543.7368519411314
2021-01-18,4 wk ahead inc death,2021-02-13,17,quantile,0.45,564.9371458596631
2021-01-18,4 wk ahead inc death,2021-02-13,17,quantile,0.5,585.9705083300175
2021-01-18,4 wk ahead inc death,2021-02-13,17,quantile,0.55,618.6834578103468
2021-01-18,4 wk ahead inc death,2021-02-13,17,quantile,0.6,651.6560338738533
2021-01-18,4 wk ahead inc death,2021-02-13,17,quantile,0.65,685.9267428532457
2021-01-18,4 wk ahead inc death,2021-02-13,17,quantile,0.7,722.0148379148789
2021-01-18,4 wk ahead inc death,2021-02-13,17,quantile,0.75,760.9588253914612
2021-01-18,4 wk ahead inc death,2021-02-13,17,quantile,0.8,804.5760913652335
2021-01-18,4 wk ahead inc death,2021-02-13,17,quantile,0.85,854.9436485016136
2021-01-18,4 wk ahead inc death,2021-02-13,17,quantile,0.9,918.8117879632086
2021-01-18,4 wk ahead inc death,2021-02-13,17,quantile,0.95,1013.0562376565382
2021-01-18,4 wk ahead inc death,2021-02-13,17,quantile,0.975,1094.8386113573613
2021-01-18,4 wk ahead inc death,2021-02-13,17,quantile,0.99,1254.7685865945264
2021-01-18,4 wk ahead inc death,2021-02-13,17,point,NA,585.9705083300175
2021-01-18,1 wk ahead cum death,2021-01-23,18,quantile,0.01,9492.026651207763
2021-01-18,1 wk ahead cum death,2021-01-23,18,quantile,0.025,9555.24584894423
2021-01-18,1 wk ahead cum death,2021-01-23,18,quantile,0.05,9587.573847786742
2021-01-18,1 wk ahead cum death,2021-01-23,18,quantile,0.1,9624.828017881446
2021-01-18,1 wk ahead cum death,2021-01-23,18,quantile,0.15,9650.074645548932
2021-01-18,1 wk ahead cum death,2021-01-23,18,quantile,0.2,9669.984587693209
2021-01-18,1 wk ahead cum death,2021-01-23,18,quantile,0.25,9687.226187075881
2021-01-18,1 wk ahead cum death,2021-01-23,18,quantile,0.3,9702.620472238983
2021-01-18,1 wk ahead cum death,2021-01-23,18,quantile,0.35,9716.88584315679
2021-01-18,1 wk ahead cum death,2021-01-23,18,quantile,0.4,9730.432814100319
2021-01-18,1 wk ahead cum death,2021-01-23,18,quantile,0.45,9743.466642205078
2021-01-18,1 wk ahead cum death,2021-01-23,18,quantile,0.5,9756.397841742082
2021-01-18,1 wk ahead cum death,2021-01-23,18,quantile,0.55,9775.258122242221
2021-01-18,1 wk ahead cum death,2021-01-23,18,quantile,0.6,9794.268087508235
2021-01-18,1 wk ahead cum death,2021-01-23,18,quantile,0.65,9814.02647660362
2021-01-18,1 wk ahead cum death,2021-01-23,18,quantile,0.7,9834.832659060123
2021-01-18,1 wk ahead cum death,2021-01-23,18,quantile,0.75,9857.28537394124
2021-01-18,1 wk ahead cum death,2021-01-23,18,quantile,0.8,9882.432414608093
2021-01-18,1 wk ahead cum death,2021-01-23,18,quantile,0.85,9911.471259187674
2021-01-18,1 wk ahead cum death,2021-01-23,18,quantile,0.9,9948.293711592707
2021-01-18,1 wk ahead cum death,2021-01-23,18,quantile,0.95,10002.629281605014
2021-01-18,1 wk ahead cum death,2021-01-23,18,quantile,0.975,10049.779982855363
2021-01-18,1 wk ahead cum death,2021-01-23,18,quantile,0.99,10141.985798633823
2021-01-18,1 wk ahead cum death,2021-01-23,18,point,NA,9756.397841742082
2021-01-18,1 wk ahead inc death,2021-01-23,18,quantile,0.01,205.02665120776254
2021-01-18,1 wk ahead inc death,2021-01-23,18,quantile,0.025,268.2458489442302
2021-01-18,1 wk ahead inc death,2021-01-23,18,quantile,0.05,300.573847786742
2021-01-18,1 wk ahead inc death,2021-01-23,18,quantile,0.1,337.82801788144616
2021-01-18,1 wk ahead inc death,2021-01-23,18,quantile,0.15,363.07464554893164
2021-01-18,1 wk ahead inc death,2021-01-23,18,quantile,0.2,382.9845876932088
2021-01-18,1 wk ahead inc death,2021-01-23,18,quantile,0.25,400.2261870758818
2021-01-18,1 wk ahead inc death,2021-01-23,18,quantile,0.3,415.62047223898264
2021-01-18,1 wk ahead inc death,2021-01-23,18,quantile,0.35,429.8858431567895
2021-01-18,1 wk ahead inc death,2021-01-23,18,quantile,0.4,443.4328141003183
2021-01-18,1 wk ahead inc death,2021-01-23,18,quantile,0.45,456.46664220507705
2021-01-18,1 wk ahead inc death,2021-01-23,18,quantile,0.5,469.39784174208177
2021-01-18,1 wk ahead inc death,2021-01-23,18,quantile,0.55,488.25812224222125
2021-01-18,1 wk ahead inc death,2021-01-23,18,quantile,0.6,507.2680875082349
2021-01-18,1 wk ahead inc death,2021-01-23,18,quantile,0.65,527.0264766036191
2021-01-18,1 wk ahead inc death,2021-01-23,18,quantile,0.7,547.8326590601223
2021-01-18,1 wk ahead inc death,2021-01-23,18,quantile,0.75,570.2853739412408
2021-01-18,1 wk ahead inc death,2021-01-23,18,quantile,0.8,595.4324146080934
2021-01-18,1 wk ahead inc death,2021-01-23,18,quantile,0.85,624.4712591876732
2021-01-18,1 wk ahead inc death,2021-01-23,18,quantile,0.9,661.2937115927076
2021-01-18,1 wk ahead inc death,2021-01-23,18,quantile,0.95,715.6292816050143
2021-01-18,1 wk ahead inc death,2021-01-23,18,quantile,0.975,762.779982855363
2021-01-18,1 wk ahead inc death,2021-01-23,18,quantile,0.99,854.9857986338228
2021-01-18,1 wk ahead inc death,2021-01-23,18,point,NA,469.39784174208177
2021-01-18,2 wk ahead cum death,2021-01-30,18,quantile,0.01,9608.840094217398
2021-01-18,2 wk ahead cum death,2021-01-30,18,quantile,0.025,9748.317908374067
2021-01-18,2 wk ahead cum death,2021-01-30,18,quantile,0.05,9819.64179061327
2021-01-18,2 wk ahead cum death,2021-01-30,18,quantile,0.1,9901.834073955593
2021-01-18,2 wk ahead cum death,2021-01-30,18,quantile,0.15,9957.534629609068
2021-01-18,2 wk ahead cum death,2021-01-30,18,quantile,0.2,10001.4610840675
2021-01-18,2 wk ahead cum death,2021-01-30,18,quantile,0.25,10039.50048792841
2021-01-18,2 wk ahead cum death,2021-01-30,18,quantile,0.3,10073.46424137565
2021-01-18,2 wk ahead cum death,2021-01-30,18,quantile,0.35,10104.937319570094
2021-01-18,2 wk ahead cum death,2021-01-30,18,quantile,0.4,10134.825422603666
2021-01-18,2 wk ahead cum death,2021-01-30,18,quantile,0.45,10163.58140052233
2021-01-18,2 wk ahead cum death,2021-01-30,18,quantile,0.5,10192.110953418012
2021-01-18,2 wk ahead cum death,2021-01-30,18,quantile,0.55,10234.766661295034
2021-01-18,2 wk ahead cum death,2021-01-30,18,quantile,0.6,10277.760906536161
2021-01-18,2 wk ahead cum death,2021-01-30,18,quantile,0.65,10322.447838597804
2021-01-18,2 wk ahead cum death,2021-01-30,18,quantile,0.7,10369.50453220817
2021-01-18,2 wk ahead cum death,2021-01-30,18,quantile,0.75,10420.285136823673
2021-01-18,2 wk ahead cum death,2021-01-30,18,quantile,0.8,10477.159413993037
2021-01-18,2 wk ahead cum death,2021-01-30,18,quantile,0.85,10542.83566262909
2021-01-18,2 wk ahead cum death,2021-01-30,18,quantile,0.9,10626.115854198513
2021-01-18,2 wk ahead cum death,2021-01-30,18,quantile,0.95,10749.00491736803
2021-01-18,2 wk ahead cum death,2021-01-30,18,quantile,0.975,10855.64418706059
2021-01-18,2 wk ahead cum death,2021-01-30,18,quantile,0.99,11064.183203348257
2021-01-18,2 wk ahead cum death,2021-01-30,18,point,NA,10192.110953418012
2021-01-18,2 wk ahead inc death,2021-01-30,18,quantile,0.01,116.81344300963463
2021-01-18,2 wk ahead inc death,2021-01-30,18,quantile,0.025,193.07205942983558
2021-01-18,2 wk ahead inc death,2021-01-30,18,quantile,0.05,232.06794282652922
2021-01-18,2 wk ahead inc death,2021-01-30,18,quantile,0.1,277.0060560741476
2021-01-18,2 wk ahead inc death,2021-01-30,18,quantile,0.15,307.4599840601369
2021-01-18,2 wk ahead inc death,2021-01-30,18,quantile,0.2,331.4764963742911
2021-01-18,2 wk ahead inc death,2021-01-30,18,quantile,0.25,352.2743008525277
2021-01-18,2 wk ahead inc death,2021-01-30,18,quantile,0.3,370.84376913666756
2021-01-18,2 wk ahead inc death,2021-01-30,18,quantile,0.35,388.05147641330376
2021-01-18,2 wk ahead inc death,2021-01-30,18,quantile,0.4,404.3926085033468
2021-01-18,2 wk ahead inc death,2021-01-30,18,quantile,0.45,420.11475831725187
2021-01-18,2 wk ahead inc death,2021-01-30,18,quantile,0.5,435.7131116759293
2021-01-18,2 wk ahead inc death,2021-01-30,18,quantile,0.55,459.5085390528127
2021-01-18,2 wk ahead inc death,2021-01-30,18,quantile,0.6,483.4928190279253
2021-01-18,2 wk ahead inc death,2021-01-30,18,quantile,0.65,508.42136199418405
2021-01-18,2 wk ahead inc death,2021-01-30,18,quantile,0.7,534.6718731480474
2021-01-18,2 wk ahead inc death,2021-01-30,18,quantile,0.75,562.9997628824324
2021-01-18,2 wk ahead inc death,2021-01-30,18,quantile,0.8,594.7269993849436
2021-01-18,2 wk ahead inc death,2021-01-30,18,quantile,0.85,631.3644034414149
2021-01-18,2 wk ahead inc death,2021-01-30,18,quantile,0.9,677.8221426058062
2021-01-18,2 wk ahead inc death,2021-01-30,18,quantile,0.95,746.3756357630177
2021-01-18,2 wk ahead inc death,2021-01-30,18,quantile,0.975,805.8642042052262
2021-01-18,2 wk ahead inc death,2021-01-30,18,quantile,0.99,922.1974047144338
2021-01-18,2 wk ahead inc death,2021-01-30,18,point,NA,435.7131116759293
2021-01-18,3 wk ahead cum death,2021-02-06,18,quantile,0.01,9632.237401818675
2021-01-18,3 wk ahead cum death,2021-02-06,18,quantile,0.025,9862.103846869595
2021-01-18,3 wk ahead cum death,2021-02-06,18,quantile,0.05,9979.649188088815
2021-01-18,3 wk ahead cum death,2021-02-06,18,quantile,0.1,10115.106200350965
2021-01-18,3 wk ahead cum death,2021-02-06,18,quantile,0.15,10206.903514445976
2021-01-18,3 wk ahead cum death,2021-02-06,18,quantile,0.2,10279.29651824448
2021-01-18,3 wk ahead cum death,2021-02-06,18,quantile,0.25,10341.987366894731
2021-01-18,3 wk ahead cum death,2021-02-06,18,quantile,0.3,10397.961338903884
2021-01-18,3 wk ahead cum death,2021-02-06,18,quantile,0.35,10449.8305529657
2021-01-18,3 wk ahead cum death,2021-02-06,18,quantile,0.4,10499.087648333754
2021-01-18,3 wk ahead cum death,2021-02-06,18,quantile,0.45,10546.478944634837
2021-01-18,3 wk ahead cum death,2021-02-06,18,quantile,0.5,10593.497081122525
2021-01-18,3 wk ahead cum death,2021-02-06,18,quantile,0.55,10664.690249108713
2021-01-18,3 wk ahead cum death,2021-02-06,18,quantile,0.6,10736.44844223765
2021-01-18,3 wk ahead cum death,2021-02-06,18,quantile,0.65,10811.031761080323
2021-01-18,3 wk ahead cum death,2021-02-06,18,quantile,0.7,10889.57025592223
2021-01-18,3 wk ahead cum death,2021-02-06,18,quantile,0.75,10974.324027334358
2021-01-18,3 wk ahead cum death,2021-02-06,18,quantile,0.8,11069.248251315943
2021-01-18,3 wk ahead cum death,2021-02-06,18,quantile,0.85,11178.863129008965
2021-01-18,3 wk ahead cum death,2021-02-06,18,quantile,0.9,11317.859314124857
2021-01-18,3 wk ahead cum death,2021-02-06,18,quantile,0.95,11522.963440942209
2021-01-18,3 wk ahead cum death,2021-02-06,18,quantile,0.975,11700.946360907681
2021-01-18,3 wk ahead cum death,2021-02-06,18,quantile,0.99,12049.001848840158
2021-01-18,3 wk ahead cum death,2021-02-06,18,point,NA,10593.497081122525
2021-01-18,3 wk ahead inc death,2021-02-06,18,quantile,0.01,23.397307601276736
2021-01-18,3 wk ahead inc death,2021-02-06,18,quantile,0.025,113.78593849552902
2021-01-18,3 wk ahead inc death,2021-02-06,18,quantile,0.05,160.00739747554434
2021-01-18,3 wk ahead inc death,2021-02-06,18,quantile,0.1,213.27212639537157
2021-01-18,3 wk ahead inc death,2021-02-06,18,quantile,0.15,249.36888483690737
2021-01-18,3 wk ahead inc death,2021-02-06,18,quantile,0.2,277.8354341769803
2021-01-18,3 wk ahead inc death,2021-02-06,18,quantile,0.25,302.4868789663218
2021-01-18,3 wk ahead inc death,2021-02-06,18,quantile,0.3,324.4970975282339
