last_ground_truth_date,state_name,target_date,Death_mean_weighted,Death_p2_5,Death_p97_5
2020-08-22,Idaho,2020-09-16,6.5287815741182955,1.4167431984527177,18.453650776822531
2020-08-22,Missouri,2020-09-16,6.8880692776094605,1.1223204952553332,19.135998509471648
2020-08-22,Oklahoma,2020-09-16,14.951346430759392,8.8845941994453312,20.745779576650328
2020-08-22,Massachusetts,2020-09-16,17.574140518049031,0.90887602707963877,49.12250335730625
2020-08-22,Nebraska,2020-09-16,2.0786105148635627,0.29985984577219632,4.41406979418954
2020-08-22,Rhode_Island,2020-09-16,1.0272696945355853,0.00058581729404089437,13.701077756936634
2020-08-22,Washington,2020-09-16,21.4141435356334,4.8685698049101429,34.645080862021345
2020-08-22,Minnesota,2020-09-16,5.9526333081414524,0.7520104465861801,24.198335236833572
2020-08-22,North_Carolina,2020-09-16,33.284044574185394,16.953832267308044,44.153573986765934
2020-08-22,New_Mexico,2020-09-16,5.7831453180885815,0.57238495519226018,8.0453274457249933
2020-08-22,Tennessee,2020-09-16,16.008785099645067,3.3493005054092122,51.020849773395547
2020-08-22,Ohio,2020-09-16,12.569543788583353,2.4577057514025387,35.585278151317844
2020-08-22,Georgia,2020-09-16,30.216863811590709,5.0582224720369684,127.96022068900062
2020-08-22,Arizona,2020-09-16,12.54762046348104,5.84249440489938,50.672947559508358
2020-08-22,West_Virginia,2020-09-16,2.9165565470186308,0.012912619161550077,13.821319657627877
2020-08-22,North_Dakota,2020-09-16,1.3877446728579643,0.12121181314721745,4.3528035174738964
2020-08-22,Connecticut,2020-09-16,1.4623519104595153,0.23201358170617681,12.840366325877776
2020-08-22,Louisiana,2020-09-16,16.71837218142581,5.0519231797157369,75.125110724285932
2020-08-22,Delaware,2020-09-16,0.80157386122671226,0.014643259864359841,4.9910526660653325
2020-08-22,New_York,2020-09-16,7.2550558917380288,0.012143312739123408,158.34549150272147
2020-08-22,New_Hampshire,2020-09-16,0.78575006469356334,0.12973738763817647,2.1706270952590105
2020-08-22,New_Jersey,2020-09-16,1.8713592292720449,0.83976590259591188,14.008077245724516
2020-08-22,Florida,2020-09-16,54.802143470905321,40.53934093995565,300.70613230280026
2020-08-22,Michigan,2020-09-16,3.6012089074440161,0.025798668808904152,67.974994978482442
2020-08-22,Indiana,2020-09-17,13.490033260022841,0.30523819914054351,34.430936862324124
2020-08-22,Michigan,2020-09-17,4.1079945950770753,0.0039996321222070426,70.56687428393721
2020-08-22,Iowa,2020-09-17,9.7550114899093732,0.71071762307529285,19.664690179559329
2020-08-22,Rhode_Island,2020-09-17,0.812411512568904,9.8713316685474151e-05,13.834554025271995
2020-08-22,Maine,2020-09-17,0.32533854580364863,1.6254491327260778e-05,1.5244527121346134
2020-08-22,Nevada,2020-09-17,7.3597703240680445,2.9422783369396766,44.736296922904927
2020-08-22,Ohio,2020-09-17,12.425278427167356,2.3937758313445547,36.005342015183608
2020-08-22,Tennessee,2020-09-17,15.951924301789427,3.2186827258565271,51.912351417710674
2020-08-22,Wisconsin,2020-09-17,7.0175019294210879,0.01426072824938031,19.605520817799185
2020-08-22,Arizona,2020-09-17,11.964515655144666,5.5289795867419764,50.275640148100393
2020-08-22,Florida,2020-09-17,53.356709225156976,39.224014832079718,303.64623812360031
2020-08-22,Colorado,2020-09-17,1.1285613699443795,0.05263542801988242,5.1485777013601659
2020-08-22,Oregon,2020-09-17,3.8009008860294511,1.6464915578130501,11.858536807373493
2020-08-22,Nebraska,2020-09-17,2.169777635713396,0.29642494664079089,4.4763373353676
2020-08-22,Idaho,2020-09-17,6.576039864016991,1.3813815098860758,18.908502962392305
2020-08-22,New_Jersey,2020-09-17,1.8681347554841077,0.81374832171344413,13.198651722368295
2020-08-22,Hawaii,2020-09-17,2.4838124318521504,0.014985537309498991,8.4690375496325281
2020-08-22,Alabama,2020-09-17,12.743535012415609,5.36314489283612,36.376494681905704
2020-08-22,South_Carolina,2020-09-17,14.509287333235806,9.5949091942537041,46.565067301037615
2020-08-22,Washington,2020-09-17,21.721292991445122,4.8160972708797178,35.286861087192726
2020-08-22,Virginia,2020-09-17,6.2013160003511762,1.4008905556898583,14.521165489248572
2020-08-22,New_Hampshire,2020-09-17,0.77297366071809648,0.12446925474196628,2.1588655321140355
2020-08-22,Kentucky,2020-09-17,5.0857092849594565,1.266077883378727,13.594993613813619
2020-08-22,Minnesota,2020-09-17,5.8998875540862725,0.73365840990461473,24.428043030056624
2020-08-22,New_Mexico,2020-09-17,5.8795020127233419,0.55862094807392737,8.08899570530542
2020-08-22,Alaska,2020-09-17,0.54747179058470274,0.0065208358204608,1.7676667047535619
2020-08-22,Montana,2020-09-17,1.2724134926174209,0.28243965277186805,5.7093691162461324
2020-08-22,West_Virginia,2020-09-17,2.9832845193920847,0.012399553933300708,14.403049246303279
2020-08-22,Delaware,2020-09-17,0.79525145198897285,0.013477548178284804,4.9886774040539521
2020-08-22,Texas,2020-09-17,75.140284435406613,45.135584329579423,300.19328841750354
2020-08-22,New_York,2020-09-17,7.3143615095467185,0.011311578256810643,161.73626611392669
2020-08-22,Oklahoma,2020-09-17,15.312201751200318,8.9687460371466141,20.954358625690709
2020-08-22,North_Carolina,2020-09-17,33.487293202118629,16.906646757071716,44.5897470945835
2020-08-22,Pennsylvania,2020-09-17,10.41573513045544,1.0110730807999029,34.386347216805376
2020-08-22,Missouri,2020-09-17,6.7255411100349605,1.1167248096693605,19.442167658650035
2020-08-22,North_Dakota,2020-09-17,1.4209045117811483,0.10457280038699084,4.4272918492947593
2020-08-22,Utah,2020-09-17,1.7394998068860956,0.37232844807426585,7.5271358012141505
2020-08-22,Mississippi,2020-09-17,19.024800856103656,3.8582652494505609,48.618654651602057
2020-08-22,Louisiana,2020-09-17,16.572840939722429,5.014432377997335,76.450281431864425
2020-08-22,Illinois,2020-09-17,44.901872542503177,5.29153991224713,136.26060198529376
2020-08-22,Georgia,2020-09-17,30.057688219793334,4.967299490824522,129.56268359096478
2020-08-22,Kansas,2020-09-17,5.08923911497413,1.0509773199776906,9.1320197501912865
2020-08-22,Maryland,2020-09-17,3.0652908799604637,0.8760574807856637,18.222970308552078
2020-08-22,Arkansas,2020-09-17,9.9041530745219717,1.5870294944833596,19.792236554956855
2020-08-22,California,2020-09-17,82.551600814737583,31.5389927471938,223.08374267175498
2020-08-22,Connecticut,2020-09-17,1.3940383659295297,0.21507984064228167,12.970488799087894
2020-08-22,Massachusetts,2020-09-17,17.560565262978582,0.8781914472438902,48.883590282023107
2020-08-22,Florida,2020-09-18,51.755132358452961,37.729346658704891,307.30352706041765
2020-08-22,Michigan,2020-09-18,4.1621071329660371,0.021387763938229241,70.9695159375422
2020-08-22,North_Dakota,2020-09-18,1.4353481310821536,0.11038597442216527,4.5238839282244472
2020-08-22,Tennessee,2020-09-18,15.849265037523462,3.0811028468493271,52.622153464048935
2020-08-22,Louisiana,2020-09-18,16.464343711501545,5.0014493456761926,76.383275192216459
2020-08-22,Rhode_Island,2020-09-18,0.901868998293393,0.00044992405909350487,13.955874255512848
2020-08-22,New_York,2020-09-18,7.3871930177497438,0.0098514565034353262,162.91326990434459
2020-08-22,North_Carolina,2020-09-18,33.847876204246212,16.838989240170882,44.912622462390615
2020-08-22,Pennsylvania,2020-09-18,10.049780755771744,0.971312198342774,34.642241434696018
2020-08-22,Nebraska,2020-09-18,2.1051361570337028,0.286071305067453,4.5053650843869271
2020-08-22,West_Virginia,2020-09-18,3.0284878640025688,0.012112834286257977,14.979959571153236
2020-08-22,California,2020-09-18,82.0265173231662,30.3315656185947,225.35127215810775
2020-08-22,Ohio,2020-09-18,12.364787689288015,2.3449695046228545,35.898491584339475
2020-08-22,South_Carolina,2020-09-18,13.974408775778448,9.2123134995955329,46.429374798182145
2020-08-22,Kentucky,2020-09-18,4.95558977334708,1.3725946417347279,13.761304558095761
2020-08-22,Kansas,2020-09-18,5.18390082952639,1.0381407577838448,9.336235322118057
2020-08-22,New_Mexico,2020-09-18,5.9391092999948505,0.54538591650483215,8.2179980094045639
2020-08-22,Mississippi,2020-09-18,19.017533872746835,3.6490561393715604,48.898170112031657
2020-08-22,Iowa,2020-09-18,9.8214096697076645,0.70039433326150868,19.7417370844368
2020-08-22,Hawaii,2020-09-18,2.55114932488513,0.030461032826377438,8.1606567711051063
2020-08-22,Texas,2020-09-18,72.8924212317455,43.299271127869929,300.7617273656835
2020-08-22,Maine,2020-09-18,0.33864179813675332,9.4027051271097054e-07,1.5752132761950781
2020-08-22,Oklahoma,2020-09-18,15.413836046820952,8.932129728602801,21.346467469656925
2020-08-22,Illinois,2020-09-18,45.265410282336475,5.1379292114244031,137.88889782778514
2020-08-22,Colorado,2020-09-18,1.1020834733468805,0.04878253176090229,5.0710761553102479
2020-08-22,New_Hampshire,2020-09-18,0.75652554956417939,0.12272695906285268,2.137542091589383
2020-08-22,Montana,2020-09-18,1.2813912358124535,0.26753229027765968,5.8600178318592295
2020-08-22,Maryland,2020-09-18,2.9958593810311007,0.8471751138779281,18.170045490556394
2020-08-22,Washington,2020-09-18,21.958385501832083,4.8034404441012724,35.994255586338674
2020-08-22,Connecticut,2020-09-18,1.3850768023807067,0.21801426164786325,12.988101123410894
2020-08-22,Alabama,2020-09-18,12.503277447927838,5.1518634866171755,36.622586763072476
2020-08-22,Nevada,2020-09-18,7.3386147152676928,2.802646429142452,45.609526403967969
2020-08-22,Virginia,2020-09-18,6.1560245367961537,1.3689377573890242,14.5170387292575
2020-08-22,Arkansas,2020-09-18,9.915506665364,1.5308389415781092,20.02145485584975
2020-08-22,Idaho,2020-09-18,6.6142573821976605,1.3342058726832082,19.345195660778288
2020-08-22,Massachusetts,2020-09-18,17.463691241398838,0.85039269715319732,48.735098720037939
2020-08-22,New_Jersey,2020-09-18,1.7954564466461969,0.74486479250855375,13.234598769605073
2020-08-22,Arizona,2020-09-18,11.526168280722553,5.2076615688269854,49.866911458987111
2020-08-22,Indiana,2020-09-18,13.067239785756426,0.31346789361228555,34.662361782016355
2020-08-22,Georgia,2020-09-18,29.871483985736003,4.888368612334661,131.2214482086687
2020-08-22,Wisconsin,2020-09-18,7.2236968262859014,0.01532218842453595,19.008159813215986
2020-08-22,Utah,2020-09-18,1.8307904981138117,0.34445984267410823,7.5732302113085916
2020-08-22,Alaska,2020-09-18,0.5512403658628684,0.0060387641783997406,1.8149397370531968
2020-08-22,Minnesota,2020-09-18,5.8413163870149329,0.71436897516101916,24.5165672350482
2020-08-22,Oregon,2020-09-18,3.6416873696064287,1.6236849863457414,12.05803348684606
2020-08-22,Delaware,2020-09-18,0.77639825236538662,0.013063436309991421,5.0040408070265023
2020-08-22,Missouri,2020-09-18,6.9196968637720975,1.0816179618444175,19.639126223325626
